t,deltaS
3455,0.1389
3456,0.04496
3457,-0.2712
3458,-0.05879
3459,-0.09231
3460,-0.4875
3461,-0.3552
3462,0.01817
3463,0.267
3464,0.05339
3465,-0.08356
3466,0.07339
3467,-0.05145
3468,-0.04622
3469,0.2835
3470,-0.04713
3471,-0.0006286
3472,-0.002001
3473,-0.2742
3474,0.2757
3475,0.4531
3476,-0.01194
3477,0.2024
3478,0.3386
3479,0.1266
3480,-0.09316
3481,-0.03682
3482,0.3405
3483,-0.01368
3484,-0.02282
3485,0.03398
3486,0.04587
3487,0.08859
3488,-0.04257
3489,-0.1736
3490,-0.1281
3491,-0.1711
3492,0.3911
3493,-0.09163
3494,-0.2195
3495,0.002136
3496,-0.3189
3497,0.1653
3498,0.277
3499,-0.1929
3500,0.08648
3501,-0.08557
3502,0.3381
3503,-0.4789
3504,0.01421
3505,-0.3175
3506,-0.1284
3507,0.0341
3508,0.1425
3509,-0.04918
3510,0.4937
3511,0.3534
3512,-0.189
3513,-0.4346
3514,-0.03018
3515,0.2268
3516,-0.1612
3517,0.4138
3518,0.1285
3519,-0.1512
3520,0.354
3521,-0.1746
3522,-0.01673
3523,-0.008715
3524,0.006993
3525,0.1209
3526,-0.2236
3527,0.1483
3528,0.08434
3529,0.3919
3530,0.2476
3531,-0.04514
3532,0.3069
3533,8.472e-05
3534,0.2719
3535,-0.07894
3536,0.07263
3537,-0.181
3538,0.06905
3539,0.2387
3540,-0.117
3541,0.2481
3542,0.0269
3543,-0.1216
3544,-0.2748
3545,0.2809
3546,-0.04392
3547,-0.3162
3548,0.3116
3549,-0.1413
3550,-0.2332
3551,-0.01899
3552,0.1222
3553,0.05522
3554,0.2311
3555,-0.2934
3556,0.3154
3557,0.2002
3558,0.25
3559,-0.2228
3560,-0.09145
3561,-0.1603
3562,0.2375
3563,0.4123
3564,-0.2073
3565,0.5246
3566,0.3769
3567,0.02816
3568,-0.2081
3569,0.07296
3570,0.1549
3571,0.1778
3572,-0.05779
3573,-0.08801
3574,-0.04028
3575,-0.1815
3576,0.0334
3577,0.2965
3578,-0.1054
3579,0.1304
3580,0.5847
3581,-0.278
3582,0.1433
3583,-0.2394
3584,0.1254
3585,0.05827
3586,0.2105
3587,-0.2466
3588,0.0424
3589,-0.06117
3590,0.2163
3591,-0.1363
3592,0.2483
3593,-0.3601
3594,0.02462
3595,-0.0001015
3596,0.5225
3597,-0.08939
3598,-0.0944
3599,-0.04629
3600,0.3233
3601,-0.2054
3602,0.2108
3603,0.2158
3604,0.1484
3605,0.1347
3606,0.1875
3607,0.1877
3608,0.1679
3609,-0.06523
3610,-0.01539
3611,-0.1947
3612,-0.003305
3613,-0.1592
3614,-0.5467
3615,0.0781
3616,0.1061
3617,-0.1895
3618,0.3913
3619,0.2577
3620,0.3448
3621,-0.1605
3622,-0.1385
3623,-0.1367
3624,-0.1004
3625,-0.03938
3626,0.3336
3627,-0.409
3628,-0.1062
3629,0.1369
3630,0.2677
3631,-0.0598
3632,0.07555
3633,0.2852
3634,0.02751
3635,0.08167
3636,0.1317
3637,0.05965
3638,0.02106
3639,0.2965
3640,0.04041
3641,-0.1188
3642,-0.05106
3643,-0.09173
3644,0.08689
3645,-0.7914
3646,-0.4482
3647,-0.2223
3648,0.1234
3649,-0.1214
3650,0.1774
3651,-0.2109
3652,0.2279
3653,0.1051
3654,-0.07504
3655,0.1566
3656,0.3148
3657,0.168
3658,-0.05124
3659,0.342
3660,0.5628
3661,0.0602
3662,-0.01352
3663,-0.2143
3664,-0.2992
3665,-0.03914
3666,-0.01535
3667,-0.05495
3668,-0.2993
3669,0.09316
3670,-0.2244
3671,0.04536
3672,0.003085
3673,-0.1602
3674,0.1603
3675,-0.1368
3676,0.3325
3677,0.1185
3678,0.3036
3679,-0.1218
3680,-0.1695
3681,-0.008116
3682,0.1377
3683,0.203
3684,0.2131
3685,0.3518
3686,0.1464
3687,-0.2266
3688,0.3669
3689,-0.2293
3690,0.05326
3691,0.07169
3692,-0.0723
3693,0.0007162
3694,0.2205
3695,-0.06298
3696,0.1392
3697,0.3569
3698,0.1215
3699,-0.1186
3700,0.651
3701,-0.07107
3702,-0.03958
3703,-0.2824
3704,0.214
3705,0.03811
3706,-0.2683
3707,-0.05181
3708,-0.0648
3709,-0.1765
3710,0.08086
3711,-0.2378
3712,0.1471
3713,-0.2967
3714,0.4352
3715,0.3816
3716,0.1318
3717,-0.03194
3718,0.2108
3719,-0.4387
3720,0.3469
3721,-0.1586
3722,-0.1105
3723,-0.2364
3724,0.5925
3725,0.2556
3726,0.0856
3727,0.288
3728,0.1812
3729,-0.2257
3730,0.4401
3731,0.09944
3732,-0.07288
3733,0.2063
3734,-0.1588
3735,0.01672
3736,-0.03601
3737,-0.02605
3738,-0.01555
3739,-0.6405
3740,0.04802
3741,-0.01106
3742,-0.2836
3743,-0.01264
3744,0.0415
3745,0.2474
3746,0.01159
3747,-0.142
3748,0.1021
3749,0.01048
3750,-0.2192
3751,0.2827
3752,0.02724
3753,0.01917
3754,-0.1419
3755,-0.219
3756,-0.08317
3757,0.1656
3758,0.169
3759,-0.2434
3760,-0.1759
3761,-0.5433
3762,0.4681
3763,0.3937
3764,-0.009798
3765,0.302
3766,-0.2429
3767,0.2223
3768,-0.08737
3769,-0.06916
3770,-0.207
3771,-0.01278
3772,-0.01237
3773,0.4326
3774,0.3524
3775,-0.06586
3776,0.2666
3777,-0.06656
3778,0.5066
3779,-0.28
3780,-0.105
3781,0.006972
3782,0.08394
3783,-0.05249
3784,0.1912
3785,-0.3547
3786,0.362
3787,-0.1172
3788,0.1544
3789,-0.02258
3790,-0.2345
3791,0.1815
3792,0.2479
3793,-0.2658
3794,0.08016
3795,0.1252
3796,0.2085
3797,0.1092
3798,0.1372
3799,0.2986
3800,-0.175
3801,-0.06896
3802,-0.02603
3803,0.2699
3804,-0.1966
3805,-0.1956
3806,-0.02862
3807,0.2833
3808,-0.257
3809,-0.1878
3810,0.01163
3811,-0.2073
3812,0.2609
3813,-0.3585
3814,-0.08256
3815,0.1157
3816,0.06938
3817,-0.1478
3818,0.07938
3819,-0.3533
3820,-0.04665
3821,0.1221
3822,-0.3242
3823,-0.173
3824,-0.01024
3825,0.04207
3826,-0.01373
3827,0.006188
3828,-0.03043
3829,-0.2273
3830,0.3587
3831,-0.21
3832,-0.3433
3833,0.05892
3834,0.2609
3835,0.1868
3836,0.1416
3837,0.1659
3838,0.188
3839,0.1268
3840,-0.202
3841,0.2979
3842,0.6338
3843,-0.2077
3844,-0.03024
3845,0.2276
3846,-0.03353
3847,0.1425
3848,0.1149
3849,-0.09115
3850,-0.4621
3851,0.3303
3852,0.1853
3853,0.04268
3854,-0.06317
3855,0.08511
3856,-0.1497
3857,-0.2394
3858,-0.07505
3859,-0.001753
3860,-0.1884
3861,-0.2366
3862,-0.02481
3863,-0.1019
3864,0.2533
3865,-0.09854
3866,0.013
3867,-0.01997
3868,-0.2838
3869,-0.01194
3870,0.1224
3871,-0.194
3872,-0.1098
3873,0.3182
3874,0.06474
3875,-0.1949
3876,0.1591
3877,-0.1838
3878,-0.01187
3879,0.08784
3880,0.02893
3881,0.1817
3882,-0.09638
3883,-0.199
3884,0.4916
3885,-0.2509
3886,0.01741
3887,-0.05027
3888,0.02099
3889,0.3428
3890,0.1848
3891,0.1036
3892,-0.06914
3893,0.4382
3894,0.053
3895,0.1572
3896,-0.3579
3897,0.2402
3898,-0.2034
3899,0.1335
3900,0.2042
3901,0.07497
3902,-0.1888
3903,-0.2085
3904,0.2812
3905,-0.2124
3906,0.1802
3907,-0.003494
3908,0.01355
3909,-0.02568
3910,0.1269
3911,0.06281
3912,-0.1186
3913,0.0851
3914,0.1706
3915,0.09204
3916,0.3952
3917,-0.09904
3918,0.3341
3919,-0.3102
3920,0.02945
3921,-0.03504
3922,0.06634
3923,0.1766
3924,-0.2381
3925,0.5392
3926,-0.08039
3927,0.1512
3928,0.0835
3929,-0.506
3930,0.103
3931,-0.02388
3932,0.05396
3933,0.6237
3934,-0.1936
3935,0.262
3936,0.03296
3937,-0.1452
3938,0.3553
3939,-0.049
3940,-0.05214
3941,-0.07455
3942,0.09919
3943,-0.139
3944,0.3265
3945,-0.09422
3946,0.07251
3947,0.05887
3948,0.1497
3949,-0.2559
3950,0.4586
3951,-0.3597
3952,0.2969
3953,0.02391
3954,0.2228
3955,0.193
3956,-0.1807
3957,-0.1139
3958,0.1238
3959,-0.09904
3960,0.05446
3961,0.06672
3962,0.1713
3963,0.2688
3964,-0.08725
3965,0.1965
3966,0.04274
3967,0.1627
3968,0.3193
3969,0.06092
3970,0.01184
3971,-0.09116
3972,0.1728
3973,0.05511
3974,0.08163
3975,0.08622
3976,0.0315
3977,0.2027
3978,-0.3003
3979,-0.003807
3980,-0.1294
3981,-0.2543
3982,0.2187
3983,-0.323
3984,-0.2611
3985,-0.07703
3986,0.1007
3987,-0.086
3988,-0.1417
3989,0.1315
3990,0.04876
3991,0.333
3992,-0.2886
3993,-0.1171
3994,-0.1371
3995,0.4185
3996,-0.1645
3997,0.06279
3998,0.3125
3999,-0.07656
4000,-0.1184
4001,-0.2182
4002,0.2751
4003,0.2812
4004,-0.09699
4005,-0.1056
4006,-0.08116
4007,-0.07678
4008,0.09575
4009,0.2286
4010,0.02474
