t,e^(-dS)
1410,2.04337
1411,2.02547
1412,1.53818
1413,0.141282
1414,0.362402
1415,0.630464
1416,0.333871
1417,1.07921
1418,2.63109
1419,0.352748
1420,0.367879
1421,0.354871
1422,0.426476
1423,0.946059
1424,0.761017
1425,0.602842
1426,3.68032
1427,0.896013
1428,0.522046
1429,1.2875
1430,0.459921
1431,1.11739
1432,0.249325
1433,0.273351
1434,0.637947
1435,2.11552
1436,0.726512
1437,0.994425
1438,0.492776
1439,2.7871
1440,2.72645
1441,2.13785
1442,0.565639
1443,0.251579
1444,1.09068
1445,0.585611
1446,1.43491
1447,0.496139
1448,3.34344
1449,0.308202
1450,0.262108
1451,1.53051
1452,2.95648
1453,0.648107
1454,0.300893
1455,0.660208
1456,2.99217
1457,0.363491
1458,0.682836
1459,0.44149
1460,1.2472
1461,0.547989
1462,5.38168
1463,0.0918131
1464,1.45572
1465,0.132523
1466,0.195147
1467,0.958477
1468,0.298794
1469,0.358438
1470,0.5244
1471,0.803161
1472,0.378515
1473,0.731982
1474,1.79445
1475,0.150469
1476,0.796363
1477,0.646682
1478,1.01377
1479,0.326606
1480,0.241472
1481,0.522255
1482,0.582865
1483,1.15062
1484,0.915495
1485,0.484906
1486,2.1968
1487,0.863208
1488,0.291417
1489,6.10434
1490,0.176577
1491,0.26237
1492,0.810746
1493,0.371317
1494,0.26054
1495,0.731177
1496,0.634956
1497,1.91765
1498,3.77726
1499,0.690942
1500,0.245122
1501,1.06528
1502,1.56941
1503,0.289964
1504,0.168133
1505,0.0865529
1506,0.273624
1507,0.345764
1508,0.250074
1509,0.287366
1510,0.176224
1511,0.195538
1512,0.154432
1513,1.35866
1514,0.17693
1515,0.0312105
1516,0.152438
1517,0.294052
1518,1.95541
1519,0.388058
1520,1.12232
1521,2.58959
1522,1.45703
1523,0.22313
1524,0.412302
1525,0.566544
1526,1.12199
1527,0.200288
1528,0.777012
1529,1.67163
1530,0.235746
1531,0.725641
1532,3.91964
1533,0.294052
1534,0.964901
1535,0.659087
1536,0.310057
1537,0.695169
1538,1.45995
1539,1.07507
1540,0.904295
1541,0.800835
1542,0.536655
1543,0.926121
1544,3.37704
1545,1.18519
1546,0.230616
1547,0.264213
1548,0.261846
1549,1.74368
1550,2.01335
1551,0.160896
1552,1.31495
1553,0.686671
1554,1.373
1555,0.608414
1556,0.752089
1557,0.364948
1558,1.57933
1559,0.655603
1560,0.697258
1561,1.21531
1562,0.11259
1563,0.227183
1564,0.456987
1565,2.89215
1566,1.75348
1567,1.46961
1568,0.711415
1569,0.289384
1570,1.14866
1571,0.504544
1572,0.972369
1573,0.372172
1574,0.292293
1575,2.41476
1576,0.449015
1577,4.47273
1578,0.578336
1579,0.151374
1580,0.573326
1581,0.7172
1582,3.69507
1583,0.10992
1584,0.123687
1585,0.138069
1586,0.0726574
1587,0.161379
1588,0.147342
1589,0.165299
1590,0.0580762
1591,0.35665
1592,1.2522
1593,0.484131
1594,0.855901
1595,1.03031
1596,0.0811059
1597,0.465101
1598,0.908101
1599,1.66796
1600,1.19459
1601,0.148377
1602,0.370204
1603,0.221795
1604,0.062662
1605,1.54034
1606,0.590669
1607,1.58772
1608,0.565639
1609,2.09824
1610,0.343352
1611,0.504696
1612,0.294052
1613,2.33241
1614,0.354517
1615,2.34785
1616,1.91343
1617,0.426135
1618,3.7924
1619,0.290835
1620,0.73286
1621,0.587253
1622,1.59106
1623,0.341639
1624,0.780516
1625,1.90999
1626,1.33376
1627,4.12473
1628,13.5991
1629,0.22313
1630,0.801156
1631,1.15592
1632,0.718493
1633,0.358796
1634,1.86414
1635,0.280551
1636,0.601397
1637,2.08402
1638,0.358438
1639,1.67448
1640,0.514737
1641,0.332538
1642,0.688941
1643,0.921641
1644,0.916576
1645,2.10518
1646,0.302704
1647,0.224698
1648,0.100359
1649,0.520066
1650,0.896372
1651,0.415904
1652,1.83107
1653,0.633814
1654,0.768665
1655,1.73395
1656,2.19022
1657,1.44802
1658,0.657507
1659,0.545474
1660,0.207837
1661,0.555382
1662,0.402726
1663,0.224024
1664,0.282522
1665,0.551342
1666,0.922627
1667,1.21531
1668,0.533872
1669,1.87348
1670,0.286218
1671,0.378212
1672,1.05063
1673,0.756237
1674,0.574187
1675,0.136286
1676,2.13935
1677,1.87274
1678,1.99791
1679,0.788597
1680,1.94644
1681,1.02234
1682,1.83657
1683,0.464497
1684,0.465287
1685,0.47213
1686,0.462458
1687,0.55527
1688,1.68472
1689,0.812857
1690,0.582573
1691,0.44897
1692,2.6332
1693,0.230616
1694,0.352748
1695,0.347844
1696,1.08132
1697,1.12457
1698,0.920351
1699,0.336553
1700,0.766592
1701,1.83492
1702,1.07098
1703,0.713053
1704,0.483937
1705,3.14559
1706,0.517368
1707,1.26617
1708,1.03425
1709,0.204538
1710,1.72047
1711,0.194563
1712,0.209297
1713,0.428785
1714,1.60352
1715,2.17951
1716,0.391292
1717,0.389536
1718,0.462365
1719,1.51725
1720,0.19282
1721,0.298794
1722,0.413665
1723,3.26089
1724,1.30722
1725,0.167127
1726,0.716555
1727,1.1386
1728,1.12165
1729,0.265272
1730,0.662656
1731,0.686671
1732,0.764525
1733,3.74342
1734,0.276098
1735,0.992553
1736,0.100661
1737,0.463013
1738,0.235982
1739,0.232469
1740,3.25437
1741,2.42735
1742,0.680791
1743,0.130942
1744,0.0849239
1745,0.720507
1746,1.02567
1747,0.309437
1748,0.966456
1749,1.15731
1750,0.219588
1751,0.147489
1752,0.133054
1753,0.123317
1754,0.201695
1755,0.200488
1756,0.510993
1757,0.8063
1758,1.7889
1759,0.226502
1760,0.762769
1761,0.670789
1762,0.267938
1763,4.87441
1764,0.10208
1765,0.15077
1766,1.2994
1767,0.746171
1768,2.18104
1769,0.573384
1770,1.00359
1771,0.332206
1772,0.633054
1773,0.197899
1774,0.396095
1775,5.5124
1776,0.490122
1777,0.496883
1778,0.367144
1779,1.27967
1780,0.826711
1781,0.196518
1782,0.586021
1783,0.503536
1784,0.701875
1785,0.401961
1786,4.3623
1787,0.832851
1788,2.6821
1789,0.10046
1790,0.353808
1791,0.228322
1792,0.093294
1793,0.0935743
1794,0.101266
1795,0.0845003
1796,0.068153
1797,0.116717
1798,0.0620385
1799,0.0578443
1800,0.387322
1801,0.208253
1802,1.01196
1803,0.431279
1804,0.163491
1805,0.404906
1806,0.514376
1807,0.679567
1808,0.207837
1809,3.47989
1810,0.372619
1811,0.628826
1812,0.0897255
1813,0.353455
1814,0.197503
1815,1.35446
1816,0.832518
1817,3.03739
1818,0.347497
1819,4.08369
1820,0.0986675
1821,0.622694
1822,1.55504
1823,1.43089
1824,0.448566
1825,0.620208
1826,0.250574
1827,1.1814
1828,0.314428
1829,1.16976
1830,0.785056
1831,0.440167
1832,1.03866
1833,0.454753
1834,0.239788
1835,0.583623
1836,2.549
1837,0.48355
1838,2.27073
1839,0.414907
1840,0.633434
1841,1.28377
1842,0.759572
1843,1.81049
1844,0.987825
1845,0.333871
1846,0.301797
1847,2.17973
1848,0.526871
1849,0.692394
1850,0.818649
1851,1.30044
1852,3.75092
1853,0.413499
