ReTr(Lx),ImTr(Lx)
-0.0172997,0.0682604
-0.0613793,-0.0361216
-0.0613793,-0.0361216
-0.0579815,0.000453919
-0.0579815,0.000453919
-0.0641839,0.134476
-0.146413,0.0556759
-0.133096,-0.0833625
-0.133096,-0.0833625
-0.133096,-0.0833625
-0.160475,0.0322121
-0.218504,0.0394651
-0.190171,-0.104144
-0.246171,-0.0159251
-0.246171,-0.0159251
-0.246171,-0.0159251
-0.302941,0.0628219
-0.261091,0.114476
-0.261091,0.114476
-0.179891,0.11118
-0.190341,0.130373
-0.190341,0.130373
-0.160006,0.0385952
-0.160006,0.0385952
-0.100271,0.0587465
-0.100271,0.0587465
-0.0182001,0.0459266
-0.113522,0.0935001
-0.113522,0.0935001
-0.113522,0.0935001
-0.0934239,0.0785681
-0.0933961,0.149496
-0.0758765,0.188605
0.0202545,0.14854
-0.0589013,0.197746
-0.00351544,0.180664
-0.0521816,0.229389
-0.074479,0.237978
-0.107717,0.189331
-0.0273131,0.214608
0.0355118,0.120292
0.0355118,0.120292
0.0235211,0.0957409
0.0235211,0.0957409
0.0235211,0.0957409
-0.000645041,0.170364
0.0401444,0.181072
-0.0268294,0.199706
-0.058846,0.10675
0.0160747,0.116941
0.0357736,0.0989005
-0.0578372,0.151666
-0.110305,0.0593385
-0.120971,0.132265
-0.0348049,0.0199982
-0.136415,-0.0177808
-0.121714,0.0635694
0.0236347,0.0131809
0.0576714,-0.0945726
-0.0249217,-0.170746
-0.0249217,-0.170746
0.0212744,-0.0820846
0.0212744,-0.0820846
0.0212744,-0.0820846
0.0212744,-0.0820846
0.0212744,-0.0820846
0.0212744,-0.0820846
0.0212744,-0.0820846
0.0212744,-0.0820846
0.0212744,-0.0820846
0.0212744,-0.0820846
-0.017866,-0.106178
-0.017866,-0.106178
-0.017866,-0.106178
-0.017866,-0.106178
-0.017866,-0.106178
0.079968,-0.0913066
0.0612755,-0.0284871
0.0908419,-0.0875001
-0.0608073,-0.05812
0.0521566,-0.0467026
0.0904715,0.00731725
0.11156,-0.0279024
0.11441,-0.0806054
0.0153811,-0.0189404
0.0752699,-0.0764411
-0.0159817,-0.0574581
-0.00120664,-0.0236909
-0.0393771,0.0290074
-0.0480821,-0.0384141
0.0520566,-0.016778
0.0274117,0.0757131
0.0295403,0.0312396
0.0295403,0.0312396
0.0336658,0.0258526
0.0235113,0.00743798
0.0235113,0.00743798
0.0353562,0.0600099
0.0353562,0.0600099
-0.0192158,0.000898229
0.0891841,0.0368627
0.0537045,0.0490561
0.217924,0.0815579
0.218774,-0.00209092
0.146274,0.0196447
0.183117,0.0608988
0.183117,0.0608988
0.183117,0.0608988
0.136661,0.0911174
0.136661,0.0911174
0.136661,0.0911172
0.136661,0.0911172
0.136661,0.0911172
0.136661,0.0911172
0.136661,0.0911172
0.136661,0.0911172
0.0873746,0.0155961
0.0823209,0.0295661
0.0420009,-0.0111883
0.0882277,0.0363952
0.0454415,0.00740229
0.105104,0.0455404
0.0874982,-0.0729428
0.0874982,-0.0729428
0.0757935,0.0537656
0.0757935,0.0537656
0.0757935,0.0537656
0.0757935,0.0537656
0.0757935,0.0537656
0.103707,0.000431676
0.103707,0.000431678
0.0183385,-0.0208735
0.0183385,-0.0208735
0.0161176,-0.0424145
-0.0234349,0.010955
0.0369087,-0.06632
0.0369087,-0.06632
0.016208,-0.0588458
0.0213389,-0.0061312
-0.0489972,-0.0563994
-0.0252531,0.00886859
0.0290609,-0.040998
0.0659495,0.0186514
0.0303304,-0.0541786
0.0303304,-0.0541786
0.00119401,-0.0481024
-0.0119824,0.0107062
-0.0119824,0.0107062
-0.0268981,-0.0594325
0.0386429,-0.0994445
0.0355671,-0.00515149
-0.0236586,-0.0741973
-0.0263679,-0.0413824
0.00715105,0.0412583
-0.0805019,0.0767795
-0.023593,0.101468
-0.107385,0.14606
-0.0653501,0.199784
-0.0653501,0.199784
-0.200666,0.110475
-0.055774,0.20551
-0.055774,0.20551
-0.0689982,0.153202
-0.0285034,0.0870222
0.00505377,0.115671
0.00505377,0.115671
-0.0197761,0.104032
-0.0195485,0.0901086
-0.0759305,0.0815122
-0.0759305,0.0815122
-0.0343266,0.0800486
-0.0343266,0.0800486
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
0.0500561,-0.0163876
-0.00524555,0.0495916
0.0873686,-0.0102403
0.0346001,0.0709081
0.0346001,0.0709081
0.117986,-0.0360588
0.117986,-0.0360588
0.117986,-0.0360588
0.177838,-0.141619
0.213674,-0.0909061
0.0900479,-0.0515053
0.0735746,-0.0338157
0.00930126,-0.0466039
