MDTU ,delta_S
5309,-0.5661
5310,-0.5009
5311,-0.158
5312,0.166
5313,0.2176
5314,0.002619
5315,-0.9884
5316,-0.02357
5317,-0.1762
5318,0.5135
5319,-0.2158
5320,0.7198
5321,1.158
5322,0.6312
5323,-0.2842
5324,0.3818
5325,0.1831
5326,-0.3186
5327,-0.7018
5328,-0.5641
5329,1.278
5330,0.3107
5331,1.258
5332,0.9254
5333,0.9809
5334,1.195
5335,1.216
5336,-0.6477
5337,0.6486
5338,0.72
5339,0.1912
5340,-0.4387
5341,0.1233
5342,0.7237
5343,0.4377
5344,-0.2355
5345,0.07011
5346,0.8691
5347,0.7089
5348,0.7539
5349,-0.3741
5350,1.484
5351,0.4204
5352,-1.829
5353,1.392
5354,1.245
5355,0.2026
5356,1.342
5357,0.303
5358,0.0464
5359,0.00425
5360,-0.01765
5361,-1.476
5362,-1.324
5363,0.05693
5364,0.9254
5365,0.8393
5366,0.1915
5367,-0.1377
5368,1.1
5369,-0.0001903
5370,0.2393
5371,0.5298
5372,0.0939
5373,1.211
5374,-0.8951
5375,0.9886
5376,0.4905
5377,0.8718
5378,1.049
5379,-0.5226
5380,-0.52
5381,-0.1192
5382,0.3638
5383,0.1857
5384,-0.6319
5385,0.5696
5386,-0.8907
5387,-0.7936
5388,-0.1196
5389,-0.3688
5390,-0.5345
5391,1.802
5392,0.1701
5393,0.3879
5394,0.8782
5395,1.291
5396,0.3101
5397,1.415
5398,1.268
5399,0.7608
5400,0.6337
5401,-1.087
5402,0.2422
5403,-0.7532
5404,-0.5236
5405,-0.8463
5406,-0.7375
5407,-0.5004
5408,0.469
5409,0.1437
5410,-0.04379
5411,0.5899
5412,0.1816
5413,0.6768
5414,0.8685
5415,-0.04542
5416,-0.375
5417,1.885
5418,0.908
5419,0.865
5420,0.3335
5421,1.556
5422,0.526
5423,-1.132
5424,-0.3787
5425,-0.5062
5426,-0.09137
5427,0.8038
5428,0.8478
5429,0.9286
5430,1.076
5431,0.6708
5432,0.2604
5433,0.2255
5434,-0.3799
5435,0.4489
5436,-0.1011
5437,-0.4454
5438,0.03466
5439,-0.8201
5440,1.008
5441,0.2501
5442,-0.8118
5443,0.7024
5444,0.2117
5445,-0.04431
5446,0.0481
5447,0.5043
5448,0.5422
5449,0.7255
5450,0.3286
5451,0.3533
5452,0.09422
5453,-0.2826
5454,-0.6099
5455,-0.5048
5456,-0.05103
5457,1.424
5458,1.173
5459,0.2121
5460,0.6201
5461,-0.8532
5462,1.624
5463,0.3877
5464,0.068
5465,-0.1458
5466,0.3595
5467,-0.7905
5468,0.7457
5469,0.9398
5470,0.7735
5471,0.3092
5472,-0.129
5473,2.31
5474,-0.009219
5475,0.5221
5476,1.785
5477,1.16
5478,0.4954
5479,-0.0001046
5480,0.1237
5481,-0.9064
5482,0.2145
5483,0.2308
5484,0.857
5485,0.9075
5486,0.04866
5487,-0.3881
5488,-0.7281
5489,-0.3625
5490,1.059
5491,1.688
5492,0.7919
5493,-0.2516
5494,-0.8705
5495,0.4803
5496,1.285
5497,-0.8024
5498,-0.02528
5499,0.3497
5500,-0.2238
5501,-0.7993
5502,0.3395
5503,0.4693
5504,0.1298
5505,0.6347
5506,0.7082
5507,-1.083
5508,-0.399
5509,0.3813
5510,0.1542
5511,0.5648
5512,0.9921
5513,0.3909
5514,1.043
5515,0.9628
5516,0.9731
5517,1.489
5518,0.7236
5519,1.604
5520,0.06273
5521,1.534
5522,-0.4297
5523,0.2132
5524,0.6085
5525,-0.4738
5526,-0.579
5527,0.2509
5528,0.514
5529,0.4819
5530,1.013
5531,1.48
5532,1.214
5533,0.7227
5534,-0.08325
5535,0.6295
5536,-0.2389
5537,0.871
5538,0.4459
5539,0.01101
5540,0.6594
5541,1.602
5542,0.5626
5543,0.3162
5544,-0.01751
5545,-0.2448
5546,-0.3354
5547,0.08166
5548,-0.5746
5549,-0.6174
5550,0.04111
5551,1.53
5552,-0.8325
5553,0.05119
5554,-0.3534
5555,0.3776
5556,0.539
5557,-0.1573
5558,0.7442
5559,-2.054
5560,0.5803
5561,1.499
5562,0.07165
5563,-0.7908
5564,0.3469
5565,0.157
5566,1.214
5567,-0.3569
5568,-0.2015
5569,1.213
5570,0.4246
5571,0.7759
5572,1.739
5573,0.4737
5574,0.2677
5575,-0.3044
5576,-0.5311
5577,-0.3854
5578,0.2552
5579,0.9953
5580,0.3494
5581,-0.3671
5582,0.2191
5583,-0.6681
5584,1.046
5585,-0.9201
5586,0.7019
5587,1.627
5588,0.8071
5589,-0.3067
5590,1.777
5591,0.2873
5592,0.1996
5593,-0.00248
5594,0.3895
5595,-0.237
5596,0.3464
5597,0.1758
5598,0.832
5599,0.408
5600,0.3495
5601,-0.04954
5602,0.05834
5603,0.09873
5604,-0.4041
5605,0.895
5606,0.9445
5607,-0.5934
5608,-0.09127
5609,1.12
5610,0.1023
5611,0.1128
5612,0.4029
5613,1.339
5614,0.8975
5615,-0.03691
5616,-0.3773
5617,-0.9747
5618,-0.4455
5619,0.5208
5620,0.239
5621,1.819
5622,-0.1382
5623,-0.1143
5624,0.161
5625,0.0773
5626,0.9955
5627,0.5434
5628,-0.6249
5629,-0.5297
5630,-0.5432
5631,-0.2001
5632,-0.6255
5633,1.253
5634,0.9173
5635,0.6734
5636,-0.5742
5637,0.7589
5638,-0.5193
5639,1.31
5640,-0.3701
5641,0.5565
5642,-0.3767
5643,0.1519
5644,-0.0473
5645,0.2667
5646,0.1708
5647,0.5441
5648,0.4398
5649,0.4666
5650,0.2886
5651,0.3151
5652,-0.5284
5653,-0.112
5654,0.1214
5655,1.03
5656,1.453
5657,0.5528
5658,0.03026
5659,0.275
5660,0.7216
5661,-0.514
5662,1.55
5663,0.2779
5664,-1.209
5665,0.08742
5666,0.2432
5667,1.204
5668,0.2182
5669,0.1064
5670,1.042
5671,0.2725
5672,0.3876
5673,0.8028
5674,0.4011
5675,-1.205
5676,1.495
5677,0.009822
5678,-0.2495
5679,-0.1614
5680,1.199
5681,-0.08307
5682,-0.2632
5683,-0.3652
5684,-0.1877
5685,0.03128
5686,0.5953
5687,0.783
5688,0.4744
5689,0.5053
5690,0.9418
5691,-0.07115
5692,0.02713
5693,0.1607
5694,0.73
5695,0.5758
5696,-0.7454
5697,-0.8145
5698,0.4384
5699,0.7339
5700,-1.495
5701,-0.4396
5702,-0.6415
5703,0.6457
5704,-0.8201
5705,-0.1544
5706,0.5832
5707,0.08482
5708,0.8087
5709,-0.278
5710,-0.6077
5711,0.5236
5712,0.5977
5713,-0.8588
5714,-0.03496
5715,0.1875
5716,1.105
5717,0.6866
5718,-0.1923
5719,-0.4193
5720,0.1548
5721,0.4082
5722,-0.3262
5723,0.3679
5724,0.07123
5725,-0.3009
5726,0.1877
5727,0.3213
5728,-0.1667
5729,0.6012
5730,0.3116
5731,0.4196
5732,-0.22
5733,0.04467
5734,-1.047
5735,-0.2108
5736,-0.1689
5737,0.2517
5738,0.4824
5739,1.25
5740,1.016
5741,-0.9469
5742,0.1569
5743,0.3136
5744,1.006
5745,-0.4212
5746,0.3254
5747,0.5845
5748,-2.084
5749,0.3605
5750,0.07137
5751,0.3138
5752,-0.3104
5753,0.4112
5754,0.4731
5755,0.5416
5756,0.7102
5757,0.2528
5758,0.3218
5759,0.1289
5760,-0.9227
5761,0.07068
5762,0.535
5763,0.8196
5764,0.9471
5765,0.4691
5766,-0.3258
5767,0.372
5768,0.3491
5769,-1.034
5770,1.304
5771,0.1574
5772,0.7956
5773,1.078
5774,-0.0467
5775,1.596
5776,0.3997
5777,-0.3075
5778,0.5968
5779,0.1761
5780,-0.8768
5781,0.2359
5782,-0.194
5783,-0.2399
5784,0.1695
5785,-1.05
5786,0.8316
5787,0.6634
5788,-0.4964
5789,0.2693
5790,1.425
5791,0.6325
5792,-0.006708
5793,0.6595
5794,0.1032
5795,0.1154
5796,0.9012
5797,0.5078
5798,0.4109
5799,1.027
5800,0.3087
5801,0.1136
5802,0.06255
5803,0.1886
5804,0.8695
5805,0.2618
5806,1.454
5807,0.6998
5808,0.5632
5809,0.3287
5810,-0.7488
5811,0.478
5812,2.029
5813,0.5213
5814,-0.03349
5815,-0.1708
5816,-0.804
5817,0.2609
5818,-0.5476
5819,-0.276
5820,0.2168
5821,-0.1821
5822,-0.5763
5823,2.181
5824,0.3137
5825,0.1904
5826,-1.038
5827,0.4543
5828,-0.628
5829,1.006
5830,0.08562
5831,-0.03182
5832,0.007326
5833,0.5078
5834,0.05324
5835,0.6663
5836,0.247
5837,0.3203
5838,0.8799
5839,-0.8956
5840,0.9034
5841,1.539
5842,-0.06248
5843,1.011
5844,1.477
5845,-0.03585
5846,0.2424
5847,1.343
5848,1.784
5849,0.06796
5850,0.3496
5851,-0.624
5852,0.888
5853,0.7531
5854,0.2354
5855,2.772
5856,0.4775
5857,0.5958
5858,0.5316
5859,0.09198
5860,0.666
5861,0.33
5862,1.318
5863,0.6464
5864,2.047
5865,0.1335
5866,1.285
5867,-0.0238
5868,-0.4198
5869,0.3415
5870,-0.6045
5871,0.8594
5872,1.949
5873,0.4836
5874,1.355
5875,0.6492
5876,0.1755
5877,0.7079
5878,0.4115
5879,0.8321
5880,0.4329
5881,0.5649
5882,1.606
5883,0.2541
5884,0.8805
5885,0.8375
5886,0.5952
5887,-0.466
5888,0.7225
5889,0.08809
5890,-1.446
5891,0.6304
5892,0.06
5893,-1.088
5894,0.9642
5895,0.9418
5896,-0.4935
5897,0.7681
5898,-0.2229
5899,0.2128
5900,0.08651
5901,0.8524
5902,-0.0479
5903,-0.9514
5904,0.1048
5905,0.209
5906,0.6263
5907,0.7666
5908,0.2862
5909,0.7312
5910,1.281
5911,-0.2453
5912,0.13
5913,-0.3322
5914,-0.1099
5915,0.2834
5916,1.956
5917,1.351
5918,1.175
5919,0.03407
5920,-0.06624
5921,0.5592
5922,0.1272
5923,-0.5949
5924,0.3619
5925,-0.08975
5926,0.2063
5927,0.3655
5928,-0.1723
5929,0.7018
5930,0.1865
5931,0.2312
5932,0.7127
5933,0.4615
5934,-0.7997
5935,-0.1043
5936,0.6691
5937,0.6606
5938,0.8437
5939,1.174
5940,-0.4116
5941,1.154
5942,0.922
5943,-0.5664
5944,-0.4777
5945,1.45
5946,0.1369
5947,1.755
5948,0.7768
5949,-0.159
5950,0.9032
5951,0.4697
5952,0.07187
5953,-0.2752
5954,-0.02807
5955,-0.3279
5956,-1.094
5957,0.6814
5958,0.7644
5959,0.3063
5960,0.8643
5961,0.1086
5962,0.5118
5963,0.662
5964,0.5383
5965,-0.8783
5966,0.481
5967,0.07564
5968,0.55
5969,-0.3201
5970,0.8743
5971,-0.478
5972,0.7866
5973,0.3102
5974,-0.1987
5975,-0.2604
5976,-0.1126
5977,1.235
5978,0.6122
5979,0.4815
5980,0.08538
5981,-0.1216
5982,1.364
5983,0.5676
5984,0.3339
5985,0.3129
5986,-0.1077
5987,-0.2238
5988,0.2554
5989,-0.632
5990,0.6102
5991,0.3828
5992,-0.114
5993,-0.01945
5994,0.255
5995,0.09756
5996,0.7514
5997,0.5669
5998,0.6842
5999,0.2999
6000,0.8078
