MDTU,|Tr(L)|,ReTr(L),ImTr(L)
644,1.07787,-0.80414,-0.717752
645,1.0456,-0.357919,-0.982428
646,1.32122,-0.367891,-1.26896
647,1.1619,-0.29925,-1.1227
648,1.15618,-0.211802,-1.13662
649,1.45556,-0.411275,-1.39625
650,1.25194,-0.491847,-1.15127
651,1.20177,-0.494769,-1.09519
652,1.54123,-0.735098,-1.35463
653,1.61114,-0.817621,-1.38826
654,1.51066,-0.789578,-1.28789
655,1.49787,-0.694612,-1.32707
656,1.49439,-0.968554,-1.13802
657,1.41538,-0.518989,-1.31679
658,1.15043,-0.657537,-0.944002
659,1.22431,-0.692911,-1.00936
660,1.71349,-1.01319,-1.38185
661,1.14614,-0.518318,-1.02224
662,1.46315,-0.536573,-1.36122
663,1.24583,-0.514182,-1.13477
664,1.3431,-0.489268,-1.25081
665,1.69675,-0.687262,-1.55133
666,1.74351,-0.30508,-1.71662
667,1.32348,-0.44558,-1.24621
668,1.32348,-0.44558,-1.24621
669,1.25107,-0.904645,-0.864169
670,1.49233,-0.911244,-1.18181
671,1.38466,-0.694835,-1.1977
672,1.30957,-0.238915,-1.28759
673,1.45369,-0.340241,-1.41331
674,1.7773,-0.298826,-1.752
675,1.61496,-0.778352,-1.41501
676,1.27283,-0.694744,-1.0665
677,1.06838,-0.762646,-0.748197
678,1.13982,-0.767042,-0.843114
679,1.06225,-0.424967,-0.973542
680,1.84034,-0.588255,-1.7438
681,1.35939,-0.980737,-0.941334
682,1.62634,-1.02169,-1.26535
683,1.26096,-0.875264,-0.907702
684,1.22407,-1.085,-0.566694
685,1.15926,-0.954996,-0.657166
686,1.03553,-0.714704,-0.749349
687,1.36909,-0.662303,-1.19823
688,1.10146,-0.553876,-0.952074
689,1.44913,-1.14915,-0.882866
690,1.17209,-0.990317,-0.626953
691,1.51331,-1.26841,-0.825381
692,1.44208,-1.13239,-0.892905
693,1.79502,-1.51083,-0.969269
694,2.48172,-1.58754,-1.90753
695,2.21812,-1.64687,-1.48589
696,2.48822,-1.81485,-1.70222
697,2.49411,-1.36151,-2.08971
698,2.22904,-1.12372,-1.92506
699,1.89203,-1.38624,-1.28769
700,3.02609,-1.88741,-2.36536
701,2.60627,-1.57771,-2.07448
702,2.31617,-1.51259,-1.75406
703,1.54377,-1.09525,-1.08797
704,1.43119,-1.12111,-0.889618
705,1.61469,-1.38992,-0.821785
706,1.22618,-1.181,-0.329781
707,1.75077,-1.49767,-0.906741
708,1.25035,-1.18943,-0.385511
709,1.25132,-1.16164,-0.465164
710,1.09386,-1.05011,-0.306293
711,1.052,-1.03422,-0.192593
