MDTU,abs_delta_S
3745,0.7829
3746,1.418
3747,1.023
3748,0.02756
3749,0.9385
3750,0.575
3751,0.4505
3752,0.6603
3753,0.1834
3754,1.965
3755,0.2888
3756,0.04361
3757,0.9106
3758,0.6161
3759,0.09875
3760,0.2991
3761,0.5409
3762,1.259
3763,0.6285
3764,1.101
3765,0.7491
3766,0.3047
3767,1.793
3768,0.3267
3769,1.169
3770,0.2376
3771,0.6066
3772,0.59
3773,0.09202
3774,0.457
3775,0.4839
3776,1.395
3777,1.548
3778,0.07859
3779,1.477
3780,0.7758
3781,0.4697
3782,0.5506
3783,0.9729
3784,0.1542
3785,0.4664
3786,0.07429
3787,0.04629
3788,1.682
3789,0.191
3790,0.722
3791,0.315
3792,0.01893
3793,0.1861
3794,0.9847
3795,1.407
3796,1.1
3797,0.6273
3798,0.7097
3799,0.8777
3800,0.858
3801,0.06137
3802,1.771
3803,0.521
3804,0.4962
3805,0.9835
3806,0.6261
3807,0.1055
3808,0.05778
3809,0.02092
3810,0.3598
3811,0.5735
3812,0.8446
3813,1.099
3814,1.202
3815,0.222
3816,1.118
3817,0.5751
3818,0.06176
3819,0.5535
3820,0.06694
3821,0.7357
3822,0.2956
3823,0.5311
3824,0.6148
3825,1.168
3826,1.186
3827,0.4075
3828,0.819
3829,0.09564
3830,1.283
3831,0.59
3832,1.378
3833,0.7646
3834,0.02248
3835,0.3886
3836,1.092
3837,0.3706
3838,0.06725
3839,1.585
3840,0.6759
3841,1.227
3842,0.2053
3843,0.5545
3844,0.8926
3845,0.3706
3846,0.1268
3847,0.3225
3848,0.5323
3849,0.7757
3850,0.8985
3851,0.4584
3852,0.868
3853,0.09591
3854,1.561
3855,0.9446
3856,0.6538
3857,0.005629
3858,2.433
3859,0.3668
3860,0.5088
3861,0.05559
3862,0.1166
3863,0.5543
3864,0.08994
3865,0.7047
3866,0.7781
3867,0.2969
3868,0.139
3869,0.0546
3870,1.737
3871,0.3264
3872,1.209
3873,1.029
3874,0.6381
3875,0.7324
3876,0.6428
3877,1.393
3878,0.8238
3879,0.05742
3880,0.4024
3881,0.1744
3882,1.44
3883,0.1646
3884,0.2368
3885,0.8492
3886,1.094
3887,0.6403
3888,0.6589
3889,0.7537
3890,0.6745
3891,0.4118
3892,0.3207
3893,0.08655
3894,0.3685
3895,0.063
3896,0.06335
3897,0.5885
3898,1.319
3899,0.7689
3900,1.156
3901,1.548
3902,0.9883
3903,0.9783
3904,1.275
3905,0.4321
3906,0.4292
3907,0.0583
3908,0.1969
3909,0.08821
3910,0.01095
3911,1.237
3912,0.76
3913,1.631
3914,0.6914
3915,0.4872
3916,1.022
3917,0.5122
3918,0.6644
3919,0.1274
3920,1.122
3921,0.6011
3922,1.1
3923,1.182
3924,0.2561
3925,0.2589
3926,0.1552
3927,0.9198
3928,0.1896
3929,0.2966
3930,0.7601
3931,0.448
3932,1.238
3933,0.8268
3934,0.5083
3935,0.4842
3936,0.02571
3937,0.5104
3938,0.4313
3939,0.07188
3940,0.5809
3941,0.7152
3942,0.03877
3943,1.212
3944,1.875
3945,0.1786
3946,0.01627
3947,0.7811
3948,0.2888
3949,0.6572
3950,1.099
3951,0.3881
3952,0.2627
3953,0.0806
3954,0.3887
3955,1.72
3956,0.2264
3957,0.3254
3958,0.8425
3959,0.8151
3960,0.2264
3961,1.461
3962,0.02343
3963,0.2582
3964,0.3405
3965,1.096
3966,0.57
3967,0.4684
3968,0.6687
3969,1.472
3970,1.054
3971,0.6427
3972,0.3486
3973,0.8754
3974,0.1159
3975,0.5594
3976,1.139
3977,0.3521
3978,0.1974
3979,0.3307
3980,0.6332
3981,0.5654
3982,1.36
3983,0.3689
3984,0.1814
3985,0.006158
3986,0.4438
3987,1.145
3988,0.02202
3989,0.4483
3990,0.3701
3991,0.2507
3992,0.6374
3993,0.9262
3994,0.8155
3995,0.1304
3996,1.396
3997,0.03098
3998,2.683
3999,0.04387
4000,0.3062
