MDTU,|det-1|^2,1-Re(det),Im(det)
586,0.97467,0.976149,3.86723e-05
587,0.97467,0.976149,3.86723e-05
588,0.9734,0.982716,-0.000419018
589,0.9734,0.982716,-0.000419018
590,0.971377,0.980886,0.000561598
591,0.967162,0.975403,-0.00116308
592,0.973014,0.981671,-6.04276e-05
593,0.971175,0.980619,2.21366e-05
594,0.969335,0.979203,-0.00060647
595,0.972598,0.981309,-0.000609007
596,0.97212,0.981265,0.000289913
597,0.972229,0.982332,-0.00042264
598,0.971625,0.975533,-0.00158317
599,0.973174,0.98043,-0.0006113
600,0.9708,0.977897,-0.000357026
601,0.971644,0.981329,-6.06092e-05
602,0.973926,0.982122,-0.000524593
603,0.973926,0.982122,-0.000524593
604,0.975993,0.980844,-0.00138433
605,0.975993,0.980844,-0.00138433
606,0.973921,0.978412,0.000994373
607,0.976968,0.983157,0.000246522
608,0.976968,0.983157,0.000246522
609,0.974588,0.983181,0.000162189
610,0.971721,0.979206,-0.000156863
611,0.971721,0.979206,-0.000156863
612,0.974369,0.983455,-5.7422e-05
613,0.974918,0.981818,-0.000251956
614,0.971823,0.980469,-0.000133475
615,0.973728,0.98332,0.000534699
616,0.973728,0.98332,0.000534699
617,0.969481,0.978594,-0.00104019
618,0.974608,0.981108,0.0012048
619,0.968035,0.979294,0.000295488
620,0.965503,0.977055,0.000564102
621,0.966922,0.977109,0.000245006
622,0.972165,0.978974,-0.000581171
623,0.970363,0.981497,0.000286773
624,0.970363,0.981497,0.000286773
625,0.972043,0.981914,0.00111259
626,0.96891,0.978167,-0.000265124
627,0.96891,0.978167,-0.000265124
628,0.974223,0.980746,-0.000599288
629,0.969385,0.977154,-0.000585071
630,0.973936,0.982148,0.000277091
631,0.971541,0.974814,-0.000108434
632,0.973837,0.977791,0.00122671
633,0.97174,0.980833,0.00085412
634,0.975534,0.976885,-0.00145444
635,0.970039,0.979526,-0.000404307
636,0.97058,0.979497,-0.000685237
637,0.975042,0.978336,-0.000495077
638,0.976149,0.982339,0.000618432
639,0.968294,0.975313,0.000275059
640,0.968818,0.977437,0.000518524
641,0.968818,0.977437,0.000518524
642,0.969914,0.980124,0.000325865
643,0.971329,0.980757,2.25323e-05
644,0.971624,0.979966,-0.000644856
645,0.971021,0.979068,0.000215926
646,0.968831,0.978883,0.000577754
647,0.968831,0.978883,0.000577754
648,0.97642,0.978075,-0.00114716
649,0.97642,0.978075,-0.00114716
650,0.97642,0.978075,-0.00114716
651,0.972123,0.980972,0.000285439
652,0.986951,0.975641,0.000444575
653,0.975464,0.984093,0.000894235
654,0.966919,0.97754,0.000352386
655,0.969208,0.980004,-6.04547e-05
656,0.971152,0.979808,0.00014055
657,0.973524,0.981281,0.000768074
658,0.973524,0.981281,0.000768074
659,0.973502,0.980464,-0.000496543
660,0.97109,0.978911,0.000370766
661,0.971766,0.97561,-0.00119088
662,0.969993,0.977368,0.000382414
663,0.971303,0.97581,0.000200102
664,0.970768,0.974965,0.000382173
665,0.972028,0.982041,-0.0010615
666,0.972028,0.982041,-0.0010615
667,0.97165,0.98211,-0.000872578
668,0.970619,0.977707,-0.000210651
669,0.972251,0.980459,0.000255233
670,0.974528,0.982178,-0.000291949
671,0.987386,0.984624,0.00188404
672,0.975733,0.984308,-0.000260149
673,0.973154,0.981781,-0.000291827
674,0.972681,0.982862,0.00115658
675,0.976372,0.977273,0.00042081
676,0.970779,0.977294,0.000153233
677,0.971427,0.979099,0.000243168
678,0.975562,0.980652,-0.000702277
679,0.96923,0.976114,0.000989362
680,0.971483,0.979172,-0.00138223
681,0.967628,0.976547,-0.000495824
682,0.97201,0.982082,0.000110001
683,0.974018,0.982307,-0.000261237
684,0.985912,0.979488,0.00145572
685,0.985912,0.979488,0.00145572
686,0.977267,0.979225,0.000670549
687,0.977051,0.982317,0.000466218
688,0.974618,0.983754,0.00016327
689,0.970997,0.981154,0.00185311
690,0.975807,0.983647,-0.0011882
691,0.976534,0.982119,-0.000926719
692,0.976534,0.982119,-0.000926719
693,0.973491,0.982008,-0.000349907
694,0.975353,0.981441,0.000541263
695,0.967901,0.976956,0.000106638
696,0.967901,0.976956,0.000106638
697,0.968856,0.978872,0.000264926
698,0.969056,0.97753,-0.000429946
699,0.973134,0.981738,-0.000958431
700,0.974438,0.984028,3.15766e-06
701,0.966761,0.977249,-0.000112049
702,0.969035,0.975378,-0.00023865
703,0.971792,0.98099,-0.00162586
704,0.968897,0.97608,0.000732954
705,0.972352,0.977773,-0.000208885
706,0.967656,0.97696,0.000630747
707,0.972556,0.982405,0.00046134
708,0.971317,0.976253,-0.000553915
709,0.971814,0.980714,-0.000349024
710,0.971814,0.980714,-0.000349024
711,0.967199,0.976276,0.000815466
712,0.972269,0.981224,-3.90894e-05
713,0.973468,0.980611,0.00056972
714,0.978164,0.979985,0.00106045
715,0.972865,0.980867,0.000907875
716,0.972865,0.980867,0.000907875
717,0.97333,0.979927,0.000416023
718,0.97333,0.979927,0.000416023
719,0.970952,0.979184,-0.000481655
720,0.977888,0.974323,0.000673016
721,0.970653,0.977856,-0.000404941
722,0.971553,0.979019,-0.00110982
723,0.973126,0.981398,-0.000215201
724,0.974024,0.982075,-0.000107968
