ReTr(Lx),ImTr(Lx)
2.80281e-07,6.31304e-07
3.75454e-07,6.72412e-08
-7.04751e-08,6.29076e-07
-1.559e-07,3.20733e-07
9.89304e-08,-3.76788e-07
9.89304e-08,-3.76788e-07
-3.50166e-07,7.13819e-08
2.67679e-08,-5.80919e-07
2.67679e-08,-5.80919e-07
2.13949e-07,2.10942e-07
-3.52524e-07,-5.47671e-08
-2.23978e-07,-1.72701e-07
5.66235e-07,7.28383e-07
-6.36893e-08,2.84969e-07
5.03466e-07,-1.90985e-07
-3.20298e-07,-2.38346e-07
6.80453e-07,-1.74597e-07
6.80453e-07,-1.74597e-07
4.76569e-07,7.55425e-08
4.76569e-07,7.55425e-08
-2.01869e-07,2.22499e-07
9.53692e-07,1.58959e-07
2.14565e-07,4.66691e-08
-3.98625e-07,6.2012e-08
-1.02966e-08,-3.34824e-07
-7.4961e-08,1.35774e-08
-1.40814e-07,-1.21501e-08
-3.73363e-07,-1.43296e-07
-1.71631e-07,1.19731e-07
3.17639e-07,-7.99133e-07
3.17639e-07,-7.99133e-07
1.51179e-07,2.75915e-07
1.51179e-07,2.75915e-07
-2.46101e-07,4.88964e-07
-4.91425e-07,-2.35399e-07
1.76719e-07,-3.1766e-08
-2.32566e-07,8.63576e-08
2.70079e-08,2.8217e-07
-1.73869e-07,-1.61271e-07
-3.38041e-08,8.17941e-07
1.24912e-07,2.27945e-07
1.20246e-07,-5.3152e-07
5.05708e-08,-3.07675e-07
-2.32094e-07,-4.68003e-08
-1.7728e-07,6.07574e-07
1.82365e-07,5.21572e-07
5.88523e-07,1.47097e-07
3.135e-07,-2.57135e-07
3.75456e-07,3.86891e-07
-1.28651e-07,-4.23129e-07
-8.35274e-08,-1.11515e-07
1.46714e-07,-4.08926e-07
9.6376e-08,1.01665e-07
-3.57147e-07,2.1732e-07
-3.57147e-07,2.1732e-07
9.88669e-08,-2.5653e-07
6.22434e-07,-1.7391e-07
6.22434e-07,-1.7391e-07
-4.10753e-07,5.07546e-07
5.00363e-07,3.7611e-07
5.00363e-07,3.7611e-07
5.00363e-07,3.7611e-07
1.33143e-07,5.61646e-08
5.35826e-07,5.86155e-07
-1.6522e-07,-6.99234e-08
-6.7374e-08,1.74716e-07
-4.94014e-07,-1.37398e-07
2.1545e-07,8.13525e-08
-5.35072e-07,-8.10384e-07
-8.8167e-08,-3.11936e-07
1.02166e-07,-4.47501e-07
-4.66376e-07,1.75666e-07
3.73325e-07,-5.58415e-08
5.93509e-08,4.57546e-07
5.55424e-07,-3.29336e-07
5.55424e-07,-3.29336e-07
1.66614e-07,-3.74826e-07
6.07582e-07,-5.20414e-07
1.83453e-07,-5.67722e-07
-2.32685e-07,1.77302e-07
1.12831e-07,1.71934e-07
-2.63485e-07,8.15143e-07
-1.76008e-07,-1.10146e-06
-1.76008e-07,-1.10146e-06
-3.56131e-07,-6.16557e-08
-3.56131e-07,-6.16557e-08
-6.27624e-07,-3.51749e-07
-6.27624e-07,-3.51749e-07
-6.27624e-07,-3.51749e-07
-2.84911e-07,-1.06996e-07
-2.91895e-07,1.17717e-07
-2.91895e-07,1.17717e-07
-2.30211e-08,1.32255e-07
-2.30211e-08,1.32255e-07
1.17914e-07,-3.36964e-07
-2.05514e-07,-1.31775e-07
2.81358e-07,1.51931e-07
1.41192e-07,-1.25012e-07
2.13405e-07,3.94012e-07
2.26911e-07,-4.08093e-07
-3.72036e-07,-1.35033e-07
2.30889e-07,2.83614e-07
2.30889e-07,2.83614e-07
-2.90211e-07,4.31575e-07
-7.31793e-08,-2.20745e-08
-3.51968e-08,-1.06117e-07
6.29825e-08,2.89958e-07
-5.55401e-07,1.23263e-06
-5.55401e-07,1.23263e-06
-1.97528e-07,9.51928e-08
3.6919e-07,1.61124e-07
-7.87734e-07,-5.28169e-07
4.23464e-08,1.33762e-07
4.23464e-08,1.33762e-07
-2.69901e-07,2.13104e-07
-8.30494e-07,-2.56455e-07
-4.89397e-07,-2.76334e-07
-1.85514e-07,-5.76598e-07
-1.85514e-07,-5.76598e-07
1.92735e-07,-2.33594e-07
1.92735e-07,-2.33594e-07
-1.02462e-07,1.76425e-07
-1.02462e-07,1.76425e-07
-1.02462e-07,1.76425e-07
-1.12484e-07,-6.89868e-07
9.80831e-07,-1.5613e-07
5.06371e-07,-6.11534e-08
5.06371e-07,-6.11534e-08
3.0037e-07,-3.78789e-07
6.02129e-08,4.65517e-07
-4.10291e-07,2.10619e-07
-6.98936e-07,4.34426e-07
7.00081e-08,-7.8333e-08
-2.30204e-07,2.33525e-07
5.55495e-08,7.38835e-07
-2.06466e-07,-2.52105e-07
6.05028e-07,-1.43634e-07
2.84644e-07,5.42172e-07
-4.783e-07,4.22976e-07
-4.39279e-07,1.48364e-07
-1.41604e-07,4.3167e-07
-2.91778e-07,3.86666e-07
