MDTU,link
1097,1.08563
1098,1.08534
1099,1.08991
1100,1.08797
1101,1.09187
1102,1.08963
1103,1.09056
1104,1.08844
1105,1.08658
1106,1.08591
1107,1.08854
1108,1.08207
1109,1.0908
1110,1.08803
1111,1.08883
1112,1.08482
1113,1.09066
1114,1.08485
1115,1.09119
1116,1.08987
1117,1.08209
1118,1.08839
1119,1.08509
1120,1.08311
1121,1.08477
1122,1.08898
1123,1.08759
1124,1.09137
1125,1.08187
1126,1.08616
1127,1.08655
1128,1.09031
1129,1.0858
1130,1.09284
1131,1.09284
1132,1.0829
1133,1.09257
1134,1.08302
1135,1.08843
1136,1.08716
1137,1.08208
1138,1.09322
1139,1.07912
1140,1.094
1141,1.09051
1142,1.08922
1143,1.08912
1144,1.09205
1145,1.08732
1146,1.09412
1147,1.0916
1148,1.09135
1149,1.09335
1150,1.09155
1151,1.09884
1152,1.09026
1153,1.08787
1154,1.09032
1155,1.09096
1156,1.0957
1157,1.08648
1158,1.0908
1159,1.0898
1160,1.08742
1161,1.09029
1162,1.09021
1163,1.08273
1164,1.08853
1165,1.08728
1166,1.08412
1167,1.08708
1168,1.08527
1169,1.08952
1170,1.0906
1171,1.08939
1172,1.08634
1173,1.08752
1174,1.08493
1175,1.08651
1176,1.08651
1177,1.08756
1178,1.09232
1179,1.08365
1180,1.09043
1181,1.09043
1182,1.08788
1183,1.09281
1184,1.0911
1185,1.08666
1186,1.09349
1187,1.08579
1188,1.08256
1189,1.08657
1190,1.08637
1191,1.08604
1192,1.08979
1193,1.08589
1194,1.08964
1195,1.08202
1196,1.09229
1197,1.08212
1198,1.08964
1199,1.08583
1200,1.08817
1201,1.08447
1202,1.09227
1203,1.08736
1204,1.08911
1205,1.08875
1206,1.08875
1207,1.08527
1208,1.09125
1209,1.08531
1210,1.09323
1211,1.09323
1212,1.08548
1213,1.09161
1214,1.08644
1215,1.08644
1216,1.08904
1217,1.09186
1218,1.08829
1219,1.0868
1220,1.08715
1221,1.08941
1222,1.08962
1223,1.09226
1224,1.08358
1225,1.08971
1226,1.08275
1227,1.08675
1228,1.09042
1229,1.08458
1230,1.09018
1231,1.08938
1232,1.09139
1233,1.08991
1234,1.09322
1235,1.08742
1236,1.09021
1237,1.09125
1238,1.08976
1239,1.09126
1240,1.09303
1241,1.09003
1242,1.08749
1243,1.09071
1244,1.08475
1245,1.09097
1246,1.09266
1247,1.09133
1248,1.08767
1249,1.09309
1250,1.08653
1251,1.08983
1252,1.08997
1253,1.08481
1254,1.09231
1255,1.09462
1256,1.09197
1257,1.09062
1258,1.09062
1259,1.09262
1260,1.09537
1261,1.08918
1262,1.09776
1263,1.09464
1264,1.09229
1265,1.09697
1266,1.09688
1267,1.09678
1268,1.09547
1269,1.09189
1270,1.08897
1271,1.09784
1272,1.08792
1273,1.09288
1274,1.09373
1275,1.09659
1276,1.09593
1277,1.10081
1278,1.10081
1279,1.09715
1280,1.1002
1281,1.09847
1282,1.0969
1283,1.09421
1284,1.09582
1285,1.08973
1286,1.09478
1287,1.09687
1288,1.09687
1289,1.095
1290,1.09889
1291,1.09777
1292,1.09466
1293,1.10219
1294,1.09384
1295,1.09425
1296,1.09782
1297,1.09337
1298,1.09931
1299,1.09624
1300,1.09716
1301,1.09277
1302,1.09845
1303,1.09936
1304,1.09813
1305,1.09813
1306,1.09813
1307,1.10007
1308,1.09822
1309,1.10065
1310,1.09871
1311,1.10365
1312,1.1005
1313,1.10098
1314,1.09675
1315,1.09549
1316,1.09805
1317,1.09686
1318,1.09904
1319,1.09394
1320,1.09795
1321,1.09879
1322,1.09202
1323,1.0939
1324,1.09418
1325,1.09708
1326,1.09362
1327,1.0892
1328,1.09466
1329,1.09317
1330,1.09342
1331,1.09279
1332,1.09375
1333,1.09465
1334,1.09031
1335,1.09222
1336,1.08316
1337,1.09265
1338,1.09211
1339,1.09211
1340,1.08497
1341,1.08636
1342,1.08636
1343,1.08513
1344,1.08321
1345,1.09007
1346,1.08322
1347,1.08631
1348,1.08639
1349,1.08276
1350,1.08997
1351,1.08994
1352,1.08557
1353,1.08578
1354,1.08858
1355,1.08958
1356,1.08753
1357,1.09509
1358,1.08664
1359,1.08911
1360,1.09014
1361,1.08951
1362,1.08818
1363,1.09022
1364,1.08174
1365,1.09283
1366,1.08794
1367,1.08295
1368,1.08465
1369,1.08678
1370,1.08403
1371,1.09188
1372,1.0878
1373,1.09005
1374,1.08575
1375,1.08507
1376,1.08507
1377,1.08715
1378,1.08158
1379,1.08978
1380,1.08655
1381,1.08521
1382,1.08814
1383,1.08628
1384,1.08539
1385,1.08545
1386,1.084
1387,1.08243
1388,1.0854
1389,1.08447
1390,1.08892
1391,1.08563
1392,1.08636
1393,1.08599
1394,1.0863
1395,1.0838
1396,1.08752
1397,1.08525
1398,1.08525
1399,1.08557
1400,1.08838
1401,1.08668
1402,1.08668
1403,1.08273
1404,1.08446
1405,1.08248
1406,1.0868
1407,1.08829
1408,1.08494
1409,1.08494
1410,1.08937
1411,1.08352
1412,1.09131
1413,1.07854
1414,1.09018
1415,1.08513
1416,1.08801
1417,1.08922
