MDTU,plaq,Re(det),Im(det),link
441,3.36916,0.253699,0.0866512,0.114652
442,3.37824,0.270911,0.0937678,0.118382
443,3.40303,0.29669,0.100098,0.117183
444,3.38149,0.263642,0.0909471,0.108501
445,3.37935,0.254597,0.0837693,0.104295
446,3.40422,0.261541,0.0889342,0.106081
447,3.39426,0.261858,0.0928928,0.108169
448,3.41086,0.280917,0.0971162,0.113541
449,3.41086,0.280917,0.0971162,0.113541
450,3.41593,0.287228,0.10154,0.118831
451,3.43468,0.300239,0.101143,0.11261
452,3.41267,0.285425,0.0987608,0.112961
453,3.40513,0.28477,0.0974225,0.118324
454,3.40858,0.300823,0.0984401,0.126407
455,3.3543,0.278752,0.0948016,0.130831
456,3.3543,0.278752,0.0948016,0.130831
457,3.37138,0.271709,0.0920406,0.121676
458,3.37138,0.271709,0.0920406,0.121676
459,3.38135,0.27992,0.0955759,0.122781
460,3.38057,0.279387,0.0976425,0.12645
461,3.36083,0.26564,0.0910564,0.124094
462,3.3322,0.252304,0.0860906,0.121792
463,3.3322,0.252304,0.0860906,0.121792
464,3.34783,0.254606,0.0920196,0.125328
465,3.34783,0.254606,0.0920196,0.125328
466,3.38526,0.2822,0.097094,0.120905
467,3.38538,0.284973,0.0967503,0.128807
468,3.41192,0.30462,0.105997,0.129321
469,3.39822,0.287636,0.0968942,0.126444
470,3.37344,0.273239,0.0950136,0.128253
471,3.3388,0.252351,0.0867753,0.133163
472,3.3388,0.252351,0.0867753,0.133163
473,3.33545,0.264446,0.0911377,0.143393
474,3.33545,0.264446,0.0911377,0.143393
475,3.36358,0.275034,0.0937541,0.133173
476,3.38232,0.291073,0.102365,0.134764
477,3.40379,0.301695,0.105256,0.13689
478,3.40379,0.301695,0.105256,0.13689
479,3.40379,0.301695,0.105256,0.13689
480,3.40379,0.301695,0.105256,0.13689
481,3.40379,0.301695,0.105256,0.13689
482,3.39165,0.298704,0.104756,0.1415
483,3.35506,0.290685,0.100773,0.146868
484,3.35506,0.290685,0.100773,0.146868
485,3.35506,0.290685,0.100773,0.146868
486,3.35506,0.290685,0.100773,0.146868
487,3.35506,0.290685,0.100773,0.146868
488,3.34416,0.265516,0.0901597,0.137509
489,3.37985,0.287876,0.10059,0.140722
490,3.35405,0.271968,0.0940476,0.14069
491,3.3629,0.279544,0.0955386,0.14351
492,3.35812,0.270822,0.092754,0.136016
493,3.38412,0.283843,0.0951874,0.132988
494,3.3414,0.259008,0.088727,0.132716
495,3.3414,0.259008,0.088727,0.132716
496,3.33934,0.25486,0.0865796,0.132235
497,3.33934,0.25486,0.0865796,0.132235
498,3.34156,0.250015,0.0878548,0.125017
499,3.33886,0.260764,0.0896353,0.129345
500,3.35927,0.27512,0.0942726,0.126765
501,3.33246,0.263972,0.0868782,0.132544
502,3.31003,0.246274,0.0842936,0.136841
503,3.28952,0.223586,0.077391,0.123719
504,3.33785,0.249338,0.0859509,0.126132
505,3.31416,0.228081,0.0778988,0.121871
506,3.30507,0.239007,0.0852973,0.129985
507,3.30618,0.237593,0.0809306,0.133126
508,3.31996,0.242842,0.0857468,0.130871
509,3.31652,0.237177,0.0835395,0.127604
510,3.32173,0.245532,0.0840456,0.128055
511,3.30175,0.229839,0.0813152,0.123689
512,3.29575,0.232227,0.0786745,0.125133
513,3.3293,0.233861,0.0803867,0.117101
514,3.31133,0.229127,0.0785569,0.120892
515,3.35827,0.25543,0.0852417,0.116559
516,3.31608,0.230977,0.0786534,0.121811
517,3.31608,0.230977,0.0786534,0.121811
518,3.31608,0.230977,0.0786534,0.121811
519,3.32561,0.256243,0.0874588,0.132054
520,3.32561,0.256243,0.0874588,0.132054
521,3.32876,0.24356,0.0841762,0.121739
522,3.29232,0.220197,0.0767517,0.115183
523,3.30716,0.226185,0.0780632,0.116533
524,3.28643,0.208341,0.073216,0.112711
525,3.28643,0.208341,0.073216,0.112711
526,3.28643,0.208341,0.073216,0.112711
527,3.28643,0.208341,0.073216,0.112711
528,3.30904,0.223027,0.0782196,0.113062
529,3.31465,0.222261,0.0756389,0.10996
530,3.31465,0.222261,0.0756389,0.10996
531,3.26951,0.203127,0.0686541,0.107921
532,3.2766,0.202856,0.0722708,0.106131
533,3.29444,0.211703,0.0731157,0.103235
534,3.27192,0.194803,0.0693121,0.106245
535,3.33755,0.239207,0.0813126,0.107477
536,3.37177,0.256011,0.0876419,0.11038
537,3.32692,0.228696,0.079702,0.108135
538,3.32499,0.231476,0.082176,0.108849
539,3.31187,0.244346,0.0857743,0.12192
540,3.35075,0.272702,0.0933953,0.12455
541,3.35075,0.272702,0.0933953,0.12455
542,3.35075,0.272702,0.0933953,0.12455
543,3.36997,0.282056,0.0965703,0.128857
544,3.37389,0.290319,0.0975648,0.126374
545,3.39755,0.299567,0.0994167,0.123165
546,3.39755,0.299567,0.0994167,0.123165
547,3.3886,0.28957,0.098576,0.126918
548,3.42466,0.295204,0.100765,0.114453
549,3.45582,0.3215,0.107354,0.116431
550,3.46566,0.329341,0.113375,0.117397
551,3.46566,0.329341,0.113375,0.117397
552,3.47774,0.346991,0.117086,0.125154
553,3.45455,0.316421,0.111978,0.119169
554,3.47016,0.3234,0.108892,0.110064
555,3.46097,0.318756,0.107021,0.109529
556,3.48229,0.33644,0.114208,0.111263
557,3.45597,0.328752,0.108709,0.112562
558,3.45597,0.328752,0.108709,0.112562
559,3.46414,0.334787,0.112468,0.113862
560,3.45431,0.359824,0.116058,0.119875
561,3.45431,0.359824,0.116058,0.119875
562,3.45431,0.359824,0.116058,0.119875
563,3.42853,0.313914,0.106026,0.116712
564,3.42945,0.325077,0.111601,0.117367
565,3.49267,0.398363,0.132173,0.121092
566,3.47356,0.393194,0.126192,0.127455
567,3.47356,0.393194,0.126192,0.127455
568,3.45438,0.376941,0.123193,0.129969
569,3.44802,0.380569,0.123805,0.134571
570,3.41086,0.351915,0.114189,0.1371
571,3.40861,0.345202,0.115235,0.143841
572,3.36892,0.310161,0.10257,0.13979
573,3.36839,0.298836,0.100274,0.129296
574,3.36839,0.298836,0.100274,0.129296
575,3.36839,0.298836,0.100274,0.129296
576,3.36839,0.298836,0.100274,0.129296
577,3.40848,0.330605,0.110518,0.135396
578,3.39966,0.306601,0.105159,0.136315
579,3.39966,0.306601,0.105159,0.136315
580,3.41137,0.314889,0.110512,0.142324
581,3.45828,0.368467,0.123372,0.145507
582,3.4264,0.326142,0.109603,0.143861
583,3.42285,0.350602,0.114525,0.153592
584,3.38936,0.312036,0.107185,0.145017
585,3.38218,0.306956,0.10402,0.152217
586,3.38656,0.309129,0.104633,0.145109
587,3.36009,0.284201,0.0965333,0.1403
588,3.36009,0.284201,0.0965333,0.1403
589,3.3678,0.302704,0.0991296,0.136753
590,3.35269,0.277809,0.0943514,0.136978
591,3.38293,0.305783,0.104086,0.143098
592,3.33829,0.279751,0.0957113,0.148226
593,3.36306,0.28158,0.0966252,0.138367
594,3.3337,0.264169,0.0920247,0.138051
595,3.3337,0.264169,0.0920247,0.138051
596,3.3337,0.264169,0.0920247,0.138051
597,3.36321,0.284029,0.0958031,0.14708
598,3.35608,0.250854,0.0859746,0.127082
599,3.36125,0.255444,0.0888368,0.120556
600,3.36125,0.255444,0.0888368,0.120556
601,3.35326,0.258787,0.0875974,0.131516
602,3.39354,0.283286,0.0968819,0.124387
603,3.39354,0.283286,0.0968819,0.124387
604,3.37568,0.277193,0.0939345,0.127837
605,3.34919,0.25539,0.087057,0.131954
606,3.37535,0.271158,0.0940853,0.129945
607,3.39079,0.289321,0.099194,0.132147
