t,deltaS
3445,-0.04781
3446,0.1141
3447,-0.1971
3448,-0.142
3449,0.05378
3450,0.07996
3451,0.1762
3452,0.1207
3453,-0.08837
3454,-0.3197
3455,0.2417
3456,-0.1747
3457,0.06773
3458,-0.02483
3459,0.2852
3460,-0.06411
3461,-0.01982
3462,-0.2975
3463,-0.09782
3464,0.2025
3465,-0.02624
3466,-0.1472
3467,-0.09756
3468,-0.2173
3469,0.0501
3470,-0.08216
3471,-0.1247
3472,0.1824
3473,-0.06081
3474,0.3308
3475,-0.06431
3476,-0.1519
3477,0.02215
3478,-0.1773
3479,-0.02984
3480,0.0607
3481,-0.03822
3482,0.1765
3483,0.2862
3484,-0.03055
3485,0.07603
3486,0.0256
3487,-0.03399
3488,0.1969
3489,-0.1205
3490,-0.02106
3491,0.1627
3492,0.1888
3493,0.01535
3494,0.2455
3495,-0.1135
3496,0.03488
3497,-0.07031
3498,-0.1999
3499,-0.182
3500,-0.01232
3501,0.0385
3502,0.3822
3503,-0.08362
3504,-0.1613
3505,0.2448
3506,0.01062
3507,0.01266
3508,-0.1081
3509,-0.1231
3510,0.1515
3511,0.04579
3512,-0.04655
3513,-0.1472
3514,-0.2394
3515,0.1877
3516,-0.04565
3517,0.2496
3518,-0.09833
3519,-0.0181
3520,0.07804
3521,-0.1106
3522,0.1665
3523,-0.06596
3524,-0.09101
3525,0.1224
3526,0.4187
3527,-0.2946
3528,0.3788
3529,-0.1205
3530,-0.3433
3531,0.05409
3532,-0.008857
3533,-0.06737
3534,0.0304
3535,-0.2603
3536,0.1829
3537,0.2996
3538,0.03499
3539,-0.5046
3540,0.3543
3541,-0.03409
3542,0.1393
3543,-0.039
3544,-0.02877
3545,0.09005
3546,-0.09475
3547,-0.01821
3548,-0.07916
3549,0.02449
3550,0.2305
3551,0.2422
3552,0.0522
3553,-0.09617
3554,-0.1281
3555,-0.2129
3556,-0.2383
3557,-0.02192
3558,-0.07582
3559,-0.0841
3560,0.127
3561,-0.08468
3562,0.3691
3563,0.3897
3564,0.0658
3565,-0.2757
3566,0.1128
3567,-0.111
3568,0.0128
3569,0.2635
3570,-0.2035
3571,0.1815
3572,2.063e-05
3573,0.1852
3574,-0.3197
3575,-0.1938
3576,0.2916
3577,-0.0552
3578,0.02687
3579,-0.02355
3580,-0.09772
3581,0.01651
3582,-0.378
3583,0.2147
3584,0.08837
3585,-0.02207
3586,0.008774
3587,0.189
3588,-0.2753
3589,0.03503
3590,0.2465
3591,0.1817
3592,0.1649
3593,-0.1532
3594,-0.004603
3595,-0.1603
3596,0.3426
3597,0.3011
3598,0.01703
3599,-0.00568
3600,0.04527
3601,-0.04063
3602,-0.2426
3603,-0.06696
3604,-0.01256
3605,0.09288
3606,-0.179
3607,0.01989
3608,0.01724
3609,-0.09259
3610,0.4168
3611,0.4278
3612,-0.04581
3613,-0.279
3614,0.2383
3615,0.06462
3616,0.2224
3617,0.3981
3618,-0.109
3619,-0.05944
3620,0.04768
3621,-0.07864
3622,0.06031
3623,-0.1803
3624,-0.1344
3625,-0.1102
3626,-0.2248
3627,0.2859
3628,0.1496
3629,0.1608
3630,0.1666
3631,0.03554
3632,0.1647
3633,0.07312
3634,-0.01527
3635,0.01815
3636,0.07538
3637,0.04524
3638,0.03264
3639,-0.04864
3640,-0.02955
3641,0.1451
3642,0.1816
3643,0.188
3644,-0.05379
3645,0.04369
3646,0.04644
3647,0.02238
3648,0.1422
3649,0.02963
3650,-0.2036
3651,0.1926
3652,-0.1322
3653,0.4774
3654,0.06213
3655,0.1859
3656,-0.1211
3657,-0.2285
3658,-0.01032
3659,0.09878
3660,0.08377
3661,-0.1564
3662,0.12
3663,-0.2365
3664,0.1608
3665,-0.3346
3666,0.1265
3667,-0.1136
3668,-0.09028
3669,-0.2236
3670,0.04923
3671,0.03583
3672,-0.1406
3673,-0.2339
3674,0.02354
3675,-0.01038
3676,0.02515
3677,0.01254
3678,0.2895
3679,-0.1523
3680,0.291
3681,0.1023
3682,-0.2966
3683,-0.1633
3684,-0.2546
3685,0.3554
3686,0.2
3687,-0.0264
3688,-0.02106
3689,0.2996
3690,-0.323
3691,0.1433
3692,-0.1471
3693,0.2813
3694,-0.07411
3695,0.2986
3696,-0.1257
3697,0.3467
3698,0.3078
3699,-0.09272
3700,0.05442
3701,0.2082
3702,-0.03303
3703,0.3076
3704,-0.2102
3705,0.1508
3706,-0.05827
3707,0.05195
3708,-0.1038
3709,-0.06592
3710,0.07954
3711,-0.4549
3712,0.3168
3713,-0.0341
3714,0.3537
3715,-0.1103
3716,-0.1539
3717,0.004674
3718,-0.09153
3719,-0.1918
3720,0.1261
3721,0.0339
3722,-0.2274
3723,0.1029
3724,0.2866
3725,-0.06639
3726,0.1061
3727,0.1434
3728,0.1428
3729,-0.01117
3730,-0.09484
3731,-0.06085
3732,0.02205
3733,0.0327
3734,0.06343
3735,-0.1408
3736,-0.04845
3737,0.1326
3738,-0.0075
3739,-0.1719
3740,-0.03514
3741,0.1793
3742,0.1021
3743,0.05207
3744,-0.1268
3745,0.1724
3746,-0.08729
3747,-0.00859
3748,0.0515
3749,-0.05064
3750,-0.02951
3751,-0.1543
3752,0.281
3753,-0.01035
3754,-0.1781
3755,-0.1168
3756,-0.1499
3757,0.1622
3758,-0.146
3759,-0.1178
3760,-0.004212
3761,-0.04495
3762,0.03278
3763,-0.2647
3764,0.2371
3765,0.0169
3766,0.01591
3767,0.3793
3768,0.1965
3769,-0.1058
3770,-0.1846
3771,0.03747
3772,-0.01061
3773,-0.1482
3774,-0.2507
3775,0.3188
3776,0.1398
3777,-0.01069
3778,-0.1337
3779,0.3676
3780,-0.328
3781,0.2447
3782,-0.1629
3783,0.1204
3784,-0.04047
3785,-0.008764
3786,0.1244
3787,0.3807
3788,0.01877
3789,0.125
3790,-0.03653
3791,0.01387
3792,0.1562
3793,0.08111
3794,-0.02335
3795,-0.0586
3796,0.1644
3797,-0.3097
3798,0.4045
3799,0.01204
3800,-0.02305
3801,-0.1112
3802,0.05858
3803,0.0194
3804,0.08119
3805,0.05523
3806,0.2692
3807,-0.1006
3808,-0.1441
3809,0.2261
3810,-0.07217
3811,-0.02035
3812,-0.1448
3813,0.4518
3814,0.1137
3815,-0.0994
3816,0.3328
3817,0.08724
3818,-0.1216
3819,0.03858
3820,0.2199
3821,0.03219
3822,0.02163
3823,-0.1597
3824,0.3245
3825,0.08452
3826,-0.3259
3827,0.1725
3828,-0.0345
3829,0.006722
3830,0.0719
3831,-0.2817
3832,0.04945
3833,-0.3047
3834,0.4364
3835,-0.0607
3836,-0.2038
3837,0.1469
3838,0.3364
3839,-0.2254
3840,-0.08664
3841,-0.162
3842,0.1766
3843,0.0659
3844,0.2086
3845,-0.1019
3846,-0.0529
3847,0.4036
3848,-0.0547
3849,-0.0453
3850,-0.02052
3851,0.07217
3852,0.03223
3853,0.1586
3854,0.368
3855,0.09726
3856,-0.03265
3857,0.1774
3858,-0.251
3859,-0.1497
3860,-0.06604
3861,-0.1215
3862,0.07269
3863,0.03158
3864,0.1675
3865,-0.02722
3866,-0.03972
3867,-0.2104
3868,0.09802
3869,0.03593
3870,0.3176
3871,-0.1838
3872,0.3195
3873,0.02539
3874,-0.1613
3875,0.3111
3876,-0.1268
3877,-0.225
3878,-0.02846
3879,-0.1818
3880,0.3401
3881,0.1942
3882,0.1481
3883,-0.1219
3884,0.2609
3885,-0.2754
3886,0.08322
3887,0.07931
3888,-0.02063
3889,0.1344
3890,-0.1368
3891,0.2686
3892,-0.2245
3893,-0.2438
3894,0.1176
3895,-0.005849
3896,-0.1815
3897,-0.1142
3898,-0.02762
3899,0.05078
3900,-0.1216
3901,0.1683
3902,-0.4306
3903,0.1287
3904,-0.006245
3905,0.2879
3906,-0.08734
3907,-0.05863
3908,-0.06214
3909,0.2522
3910,0.01553
3911,-0.1409
3912,0.2918
3913,-0.1725
3914,0.4036
3915,0.07454
3916,0.09266
3917,0.1864
3918,-0.2853
3919,-0.07555
3920,-0.08957
3921,0.04831
3922,-0.004567
3923,-0.1268
3924,0.265
3925,0.2932
3926,-0.05327
3927,0.1186
3928,-0.2918
3929,0.4551
3930,0.2016
3931,-0.05782
3932,0.2928
3933,0.4443
3934,0.1594
3935,0.09715
3936,0.1749
3937,-0.3185
3938,-0.1258
3939,0.3109
3940,0.2041
3941,0.2708
3942,-0.2842
3943,-0.0651
3944,0.1905
3945,0.03593
3946,0.06198
3947,0.3262
3948,-0.1132
3949,0.02212
3950,0.04972
3951,-0.1623
3952,0.03155
3953,-0.09775
3954,-0.05627
3955,-0.07535
3956,0.05423
3957,0.03153
3958,0.2539
3959,-0.01879
3960,-0.178
3961,0.2966
3962,-0.04581
3963,0.01899
3964,-0.1544
3965,0.05817
3966,0.02695
3967,0.0352
3968,0.05309
3969,0.06321
3970,0.0864
3971,-0.1584
3972,0.1881
3973,0.04828
3974,-0.3363
3975,0.219
3976,-0.006173
3977,-0.5144
3978,-0.1937
3979,0.005466
3980,0.01669
3981,-0.04322
3982,-0.0585
3983,0.1356
3984,0.1124
3985,0.2723
3986,-0.1061
3987,-0.09211
3988,0.131
3989,-0.1099
3990,0.1831
3991,0.03941
3992,-0.2729
3993,0.1114
3994,-0.0275
3995,0.01276
3996,0.247
3997,0.01596
3998,-0.3388
3999,-0.1513
4000,0.06428
4001,-0.217
4002,-0.02639
4003,-0.1006
4004,0.04964
4005,-0.3058
4006,0.07733
4007,0.2094
4008,-0.009432
4009,0.2086
4010,-0.04212
