t,deltaS
3439,0.06406
3440,-0.07586
3441,0.1615
3442,-0.1098
3443,0.1486
3444,-0.1802
3445,-0.06357
3446,0.16
3447,-0.1566
3448,-0.2918
3449,0.07214
3450,0.1198
3451,-0.2383
3452,-0.06055
3453,0.284
3454,0.08261
3455,0.02157
3456,-0.03266
3457,-0.002828
3458,-0.2575
3459,0.2429
3460,0.2995
3461,-0.0994
3462,0.008784
3463,0.04652
3464,0.03525
3465,0.06563
3466,-0.1129
3467,0.03683
3468,-0.1672
3469,0.008635
3470,0.02853
3471,-0.142
3472,-0.333
3473,-0.2347
3474,0.2159
3475,-0.1256
3476,0.1853
3477,0.03571
3478,-0.1958
3479,0.2064
3480,0.1774
3481,-0.3879
3482,-0.1767
3483,-0.1099
3484,-0.1137
3485,-0.2256
3486,0.328
3487,-0.113
3488,-0.08879
3489,-0.06086
3490,0.01471
3491,-0.1617
3492,0.06292
3493,-0.1196
3494,-0.1551
3495,0.06052
3496,0.1748
3497,-0.1047
3498,-0.154
3499,-0.1116
3500,-0.2982
3501,0.3537
3502,0.03425
3503,0.09753
3504,0.1549
3505,0.05221
3506,0.3065
3507,-0.07765
3508,0.09488
3509,-0.0399
3510,0.4706
3511,0.1889
3512,-0.2242
3513,-0.05055
3514,-0.2847
3515,0.4135
3516,0.3682
3517,0.2105
3518,0.2456
3519,0.1638
3520,0.2557
3521,-0.2318
3522,0.204
3523,-0.03037
3524,0.1285
3525,0.1174
3526,-0.1451
3527,0.111
3528,0.02443
3529,-0.05693
3530,0.04602
3531,-0.2349
3532,-0.04313
3533,0.001493
3534,-0.05655
3535,-0.2493
3536,0.2822
3537,-0.02734
3538,0.1391
3539,-0.05697
3540,0.1556
3541,-0.1805
3542,-0.1094
3543,0.02397
3544,-0.002657
3545,-0.004028
3546,-0.01619
3547,0.2557
3548,0.1323
3549,0.1461
3550,0.05637
3551,-0.2556
3552,0.04433
3553,-0.1188
3554,0.0872
3555,-0.01992
3556,0.1451
3557,0.03604
3558,0.1184
3559,-0.07111
3560,-0.1395
3561,0.1612
3562,-0.02784
3563,0.2052
3564,0.04529
3565,0.02583
3566,0.1294
3567,-0.2748
3568,-0.01073
3569,-0.00303
3570,0.1389
3571,0.2727
3572,-0.02031
3573,-0.1888
3574,-0.02865
3575,0.09091
3576,-0.105
3577,0.1059
3578,0.2195
3579,0.09252
3580,0.2172
3581,0.1112
3582,-0.1347
3583,0.01546
3584,-0.1467
3585,-0.01274
3586,-0.2969
3587,-0.005994
3588,0.1416
3589,0.2064
3590,0.02843
3591,-0.2123
3592,-0.07658
3593,0.05616
3594,-0.0009699
3595,-0.02531
3596,0.07219
3597,0.01144
3598,0.09557
3599,-0.08519
3600,-0.02449
3601,0.1307
3602,0.2322
3603,-0.1738
3604,-0.08945
3605,0.1777
3606,-0.08938
3607,0.1358
3608,-0.2264
3609,0.1515
3610,-0.07668
3611,-0.1542
3612,-0.056
3613,-0.06975
3614,-0.04019
3615,0.1087
3616,0.09693
3617,-0.06267
3618,-0.02944
3619,-0.05485
3620,-0.1299
3621,0.2183
3622,0.02298
3623,-0.09128
3624,0.03041
3625,0.1685
3626,-0.01384
3627,-0.2768
3628,0.1419
3629,0.06462
3630,-0.31
3631,0.03169
3632,-0.1708
3633,0.03965
3634,0.06225
3635,-0.1704
3636,0.1045
3637,0.04632
3638,0.2405
3639,0.2131
3640,0.08774
3641,0.09644
3642,0.01281
3643,0.05691
3644,-0.09035
3645,-0.2246
3646,0.1383
3647,0.005418
3648,0.3069
3649,0.1037
3650,-0.04153
3651,-0.2116
3652,0.06668
3653,0.2634
3654,0.1283
3655,0.01588
3656,-0.08165
3657,-0.01088
3658,0.203
3659,0.1278
3660,0.0886
3661,-0.279
3662,0.3586
3663,-0.12
3664,0.08337
3665,0.04642
3666,0.0921
3667,0.2317
3668,-0.2532
3669,0.03044
3670,-0.0527
3671,0.1451
3672,0.319
3673,-0.2296
3674,0.2234
3675,-0.08311
3676,-0.1049
3677,-0.02107
3678,0.2362
3679,0.221
3680,0.0759
3681,-0.01243
3682,-0.05998
3683,-0.03268
3684,0.1342
3685,0.2027
3686,-0.06371
3687,-0.06131
3688,-0.1506
3689,-0.02516
3690,0.1431
3691,0.114
3692,0.006488
3693,0.06605
3694,-0.2003
3695,0.2893
3696,-0.4743
3697,0.14
3698,0.4883
3699,-0.1866
3700,0.2155
3701,0.1484
3702,0.2059
3703,0.007483
3704,-0.04976
3705,0.04906
3706,-0.04673
3707,0.2158
3708,-0.2749
3709,-0.346
3710,0.2406
3711,-0.04129
3712,0.01034
3713,0.1755
3714,0.02578
3715,0.272
3716,0.2001
3717,-0.05401
3718,0.1426
3719,0.02733
3720,0.1144
3721,0.01446
3722,0.3233
3723,0.07131
3724,-0.2003
3725,0.01019
3726,-0.1721
3727,0.08009
3728,-0.1394
3729,-0.3326
3730,-0.06216
3731,0.03949
3732,-0.1321
3733,-0.08952
3734,0.02924
3735,-0.07467
3736,0.1693
3737,-0.1131
3738,-0.1106
3739,-0.02357
3740,-0.1376
3741,0.1269
3742,-0.356
3743,0.09653
3744,-0.004877
3745,-0.3214
3746,0.04463
3747,0.2097
3748,0.07585
3749,0.0601
3750,-0.1106
3751,0.1062
3752,0.01678
3753,-0.0249
3754,-0.2581
3755,-0.1532
3756,-0.09884
3757,0.2163
3758,-0.05888
3759,-0.04272
3760,-0.04647
3761,-0.09664
3762,0.1665
3763,-0.1397
3764,-0.2233
3765,0.3021
3766,-0.1382
3767,0.117
3768,0.1105
3769,0.01836
3770,0.04008
3771,0.4411
3772,-0.008069
3773,-0.1305
3774,0.09479
3775,-0.01653
3776,0.04483
3777,-0.1269
3778,0.2222
3779,0.2956
3780,-0.004661
3781,-0.07348
3782,0.08106
3783,0.2212
3784,0.1042
3785,0.05901
3786,0.158
3787,-0.4184
3788,-0.008121
3789,-0.03852
3790,0.06876
3791,-0.1374
3792,-0.09095
3793,0.1752
3794,0.2613
3795,-0.4052
3796,0.1507
3797,0.2372
3798,0.08109
3799,-0.01026
3800,0.03859
3801,-0.02425
3802,0.2087
3803,-0.2634
3804,-0.1385
3805,-0.1506
3806,0.2836
3807,-0.04307
3808,0.06496
3809,-0.3793
3810,-0.1163
3811,0.1928
3812,-0.1171
3813,0.198
3814,-0.01851
3815,-0.03596
3816,-0.1436
3817,-0.1914
3818,0.1338
3819,-0.03873
3820,-0.04672
3821,-0.2322
3822,0.2181
3823,-0.1909
3824,0.2365
3825,0.05887
3826,-0.07048
3827,0.1404
3828,-0.09115
3829,-0.08732
3830,0.073
3831,-0.1737
3832,-0.09225
3833,-0.1048
3834,0.3275
3835,0.1005
3836,-0.06296
3837,-0.1573
3838,0.2485
3839,-0.115
3840,0.001989
3841,0.1419
3842,0.1297
3843,-0.09271
3844,-0.09048
3845,0.2063
3846,-0.001696
3847,0.1135
3848,-0.06308
3849,0.2726
3850,0.4306
3851,0.0002074
3852,0.2089
3853,-0.1725
3854,-0.01662
3855,-0.08305
3856,0.1449
3857,0.3648
3858,0.1194
3859,0.2118
3860,0.2107
3861,-0.09021
3862,0.3217
3863,-0.02098
3864,0.1803
3865,0.2822
3866,-0.2004
3867,0.0457
3868,0.1094
3869,0.01491
3870,0.2266
3871,-0.3519
3872,0.2827
3873,0.05266
3874,0.1635
3875,-0.2484
3876,0.09757
3877,0.082
3878,0.2349
3879,-0.06053
3880,-0.04839
3881,0.4303
3882,-0.02401
3883,-0.1683
3884,-0.02919
3885,0.03305
3886,0.07088
3887,-0.4189
3888,0.1386
3889,0.1561
3890,0.1653
3891,-0.1547
3892,-0.07548
3893,0.09105
3894,-0.0949
3895,-0.03506
3896,-0.1099
3897,0.07373
3898,-0.1364
3899,0.2702
3900,0.2682
3901,-0.01228
3902,0.1938
3903,-0.03474
3904,-0.01709
3905,0.01973
3906,0.02765
3907,-0.1107
3908,0.02555
3909,0.01731
3910,0.3463
3911,0.2822
3912,0.2218
3913,0.299
3914,0.1395
3915,-0.1405
3916,0.2143
3917,-0.04434
3918,-0.142
3919,-0.01888
3920,0.1897
3921,0.06152
3922,-0.03693
3923,0.1288
3924,0.1419
3925,0.3058
3926,-0.08535
3927,0.05209
3928,0.02003
3929,0.004671
3930,0.07286
3931,0.02536
3932,0.02323
3933,0.2182
3934,-0.1074
3935,0.02899
3936,0.1066
3937,-0.05007
3938,-0.004419
3939,0.01717
3940,0.009731
3941,-0.0987
3942,0.3146
3943,0.1572
3944,0.2904
3945,-0.2122
3946,0.02082
3947,0.009308
3948,0.1039
3949,0.2983
3950,0.1675
3951,-0.435
3952,0.1043
3953,0.2069
3954,0.03444
3955,-0.007666
3956,-0.07545
3957,0.02888
3958,0.01209
3959,0.2812
3960,0.03119
3961,0.03804
3962,-0.3351
3963,0.01557
3964,0.04837
3965,-0.1139
3966,0.188
3967,0.02442
3968,-0.2195
3969,0.07262
3970,-0.1475
3971,-0.08028
3972,-0.05546
3973,0.1845
3974,0.08195
3975,-0.02517
3976,-0.05505
3977,-0.08436
3978,-0.04858
3979,-0.2477
3980,0.04915
3981,0.06162
3982,-0.05076
3983,0.2978
3984,0.09407
3985,-0.2268
3986,0.1498
3987,-0.1529
3988,-0.3364
3989,0.2359
3990,0.1473
3991,-0.0688
3992,0.08602
3993,0.3851
3994,-0.05629
3995,0.05942
3996,-0.3075
3997,0.2499
3998,0.1068
3999,0.05686
4000,0.06244
4001,-0.3568
4002,-0.02275
4003,0.2036
4004,0.002883
4005,-0.2487
4006,-0.3062
4007,0.05206
4008,0.3751
4009,0.4005
4010,-0.4824
