MDTU,link
1350,1.08246
1351,1.08298
1352,1.0835
1353,1.08488
1354,1.0864
1355,1.08606
1356,1.08665
1357,1.08637
1358,1.08637
1359,1.0845
1360,1.08604
1361,1.08614
1362,1.08814
1363,1.08814
1364,1.08814
1365,1.08814
1366,1.08658
1367,1.08605
1368,1.08644
1369,1.08674
1370,1.08741
1371,1.08649
1372,1.08582
1373,1.08759
1374,1.08759
1375,1.08759
1376,1.08595
1377,1.08566
1378,1.08566
1379,1.0873
1380,1.08707
1381,1.08701
1382,1.08893
1383,1.08696
1384,1.08696
1385,1.08684
1386,1.08703
1387,1.08703
1388,1.08717
1389,1.08698
1390,1.08698
1391,1.08698
1392,1.08768
1393,1.08863
1394,1.08863
1395,1.08616
1396,1.08603
1397,1.08603
1398,1.08603
1399,1.08603
1400,1.08603
1401,1.08603
1402,1.08603
1403,1.08538
1404,1.0821
1405,1.08463
1406,1.08463
1407,1.08463
1408,1.08319
1409,1.08411
1410,1.08566
1411,1.08566
1412,1.08566
1413,1.08292
1414,1.08292
1415,1.0848
1416,1.0848
1417,1.08439
1418,1.08439
1419,1.08639
1420,1.08241
1421,1.08442
1422,1.08269
1423,1.08409
1424,1.08409
1425,1.08409
1426,1.08409
1427,1.08409
1428,1.08409
1429,1.08489
1430,1.08635
1431,1.08816
1432,1.08816
1433,1.08639
1434,1.08601
1435,1.08683
1436,1.08683
1437,1.08705
1438,1.08705
1439,1.08681
1440,1.0881
1441,1.0881
1442,1.08574
1443,1.08496
1444,1.08518
1445,1.0846
1446,1.08559
1447,1.08559
1448,1.08468
1449,1.08402
1450,1.08383
1451,1.08555
1452,1.08413
1453,1.08404
1454,1.08404
1455,1.08404
1456,1.08345
1457,1.08333
1458,1.08407
1459,1.08407
1460,1.0844
1461,1.08555
1462,1.08555
1463,1.08717
1464,1.08717
1465,1.08717
1466,1.08531
1467,1.08766
1468,1.08761
1469,1.08922
1470,1.08922
1471,1.08726
1472,1.08726
1473,1.08837
1474,1.08636
1475,1.08636
1476,1.08636
1477,1.08636
1478,1.08636
1479,1.08946
1480,1.08704
1481,1.08708
1482,1.08708
1483,1.08708
1484,1.08672
1485,1.08672
1486,1.08656
1487,1.08527
1488,1.08527
1489,1.08442
1490,1.08532
1491,1.08465
